EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,DEVICE_SESSION_ID,UI_EVENT_TIMESTAMP,UI_EVENT_RELATIVE_TIMESTAMP,UI_ROOT_ACTIVITY_ID,USER_TYPE,CLIENT_ID,SESSION_KEY,LOGIN_KEY,CLIENT_GEO,CONNECTION_TYPE,APP_NAME,SDK_APP_VERSION,DEVICE_PLATFORM,DEVICE_MODEL,SDK_VERSION,BROWSER_NAME,BROWSER_VERSION,OS_NAME,OS_VERSION,PAGE_URL,PAGE_ENTITY_TYPE,PAGE_CONTEXT,PAGE_ENTITY_ID,SDK_APP_TYPE,DURATION,URL,START_TIME,INITIATOR_TYPE,NEXT_HOP_PROTOCOL,RENDER_BLOCKING_STATUS,WORKER_START,REDIRECT_START,REDIRECT_END,FETCH_START,DOMAIN_LOOKUP_START,DOMAIN_LOOKUP_END,CONNECT_START,SECURE_CONNECTION_START,CONNECT_END,REQUEST_START,RESPONSE_START,FIRST_INTERIM_RESPONSE_START,RESPONSE_END,TRANSFER_SIZE,ENCODED_BODY_SIZE,DECODED_BODY_SIZE,RESPONSE_STATUS,SERVER_REQUEST_ID,UI_THREAD_RESPONSE_DELAY,DOM_COMPLETE,DOM_CONTENT_LOADED_EVENT_START,DOM_CONTENT_LOADED_EVENT_END,DOM_INTERACTIVE,LOAD_EVENT_START,LOAD_EVENT_END,REDIRECT_COUNT,NAVIGATION_TYPE,UNLOAD_EVENT_START,UNLOAD_EVENT_END,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP
UiTelemetryNavigationTiming,202504260110334.00,61a1c1d8-cab2-42e1-affb-540757bb8787,094d8c93-fa60-4,51356073,44c7babb-498e-44ab-95d3-570ec6b9f18b,1745629818946.00,4739,2c9022b1-0d1a-4a05-9ed1-d191aa81c32e,Standard,c5d9648e-b843-4af2-b37d-5ff7fda3970e,9c442133-a48f-4625,dc5d8e07-7990-4e43,LATAM,WiFi,CustomApp,4.3,Web,Desktop,1,Safari,95.0.4029,iOS,13.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,e5db6b4d-670e-4208-8abf-cb009b9ed633,Web,924,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,5,16,35,59,70,84,103,136,141,178,182,202,230,3448,2035,3209,404,1ede1b88-9d44-4798-be5e-8f038dbc5046,104,1669,289,712,113,892,1347,2,back_forward,29,60,2025-04-26T01:10:33.456Z,52684719,167.112.149.253
UiTelemetryNavigationTiming,202504260110334.00,4742e0c2-e150-4df2-a74f-fcd7bb36922e,28a61645-89ae-4,53222785,52837bad-bdae-4982-8418-4a7a0970743e,1745629818946.00,8564,08c99d3e-415a-4ae5-af35-d15ac132305f,Guest,f8c98424-6bc1-4794-80dd-d31afda557a7,fe333851-3e3a-473b,bd3c627c-f6af-493b,LATAM,4G,SalesforceApp,2.1,Web,Pixel 6,3,Safari,105.0.4935,Linux,13.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,89b0ddf8-ece3-4f3f-befa-4fe075e434f2,Web,1509,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,4,16,34,57,78,90,104,132,146,163,187,205,238,1289,906,3982,200,2b22e125-7867-4f0f-ac0b-8ce644eaec88,72,2854,349,669,261,813,1437,0,navigate,14,57,2025-04-26T01:10:33.456Z,52988420,226.203.190.142
UiTelemetryNavigationTiming,202504260110334.00,c6f53f87-d4d7-4efa-9970-f458f0259dd8,ac138c08-1b6a-4,59854651,29ce32f4-068b-4501-b8dc-7855681cacb1,1745629818946.00,4233,a5526be8-06b9-450e-ae63-169fb8591e38,Guest,10850595-823d-4090-814e-468834a783ca,a782a85c-e873-42eb,84cdf7e7-d588-47f0,LATAM,WiFi,SalesforceApp,1.4,Web,Galaxy S21,1.7,Edge,98.0.2242,iOS,10.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,cc1bcb86-b8a6-4885-bff8-0cf7e48e85f1,Web,1849,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,4,13,27,45,71,86,109,133,141,164,182,216,234,2837,1883,2674,304,f71868ee-0633-42ce-8fb9-519763db4edd,218,1180,249,682,206,921,1579,5,back_forward,27,52,2025-04-26T01:10:33.456Z,57369139,116.225.19.123
UiTelemetryNavigationTiming,202504260110334.00,3d936d62-ce90-4502-bfad-558f3a648b2f,d693255e-8498-4,57687371,20e7d58d-55bf-4777-ae96-04bd6c82fafe,1745629818946.00,1487,3fa65578-6137-48ba-9ea8-62cb5a351a00,Standard,3d5aa978-d3d9-4c0c-be1c-ae8406cec58c,cabe6ded-b613-441b,08a2b0a0-5554-4b91,LATAM,5G,SalesforceApp,3.6,Web,Pixel 6,2.9,Edge,96.0.1451,Linux,13.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,39f53c6c-dfe7-44ff-81bc-89bc16eb8912,Web,2494,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,6,12,30,58,67,90,118,129,151,172,197,218,239,2222,3304,1993,304,293458dc-575f-4c12-8827-d52cc0c91307,386,1183,428,565,242,1051,1398,5,reload,13,34,2025-04-26T01:10:33.456Z,53975194,223.220.163.68
UiTelemetryNavigationTiming,202504260110334.00,28bcf5ad-d0e8-418f-a5ef-617e1572b904,ada9464e-398f-4,54415362,9767d791-bd1c-471f-89eb-9772b49bcc46,1745629818946.00,813,f6434a93-bba0-4af9-b326-ff80c44b35a9,Community,7d83e7d0-01f6-41ec-b9c8-15badcc5eb53,5348ea97-cc12-481e,44d4b7d1-0171-4428,LATAM,WiFi,CustomApp,1.4,Android,iPhone 13,3.6,Chrome,110.0.1985,macOS,15.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,c01702b4-6bd2-4632-b9f5-88534e1e1a51,Web,871,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,8,12,24,45,76,86,110,137,148,170,200,211,230,2343,2514,2747,200,42d6a240-24a7-4fb6-a609-5d39a7e5f674,448,2662,421,531,345,809,1398,4,reload,29,53,2025-04-26T01:10:33.456Z,58544684,104.226.247.216
UiTelemetryNavigationTiming,202504260110334.00,78fdba1a-bf7b-44e3-b78c-252deb77f24d,604da179-ab25-4,51645139,c0858c9d-0857-4bb8-b7cd-8c8d5850c762,1745629818946.00,6773,b6c64492-cdff-4729-bb16-16dad7efdd61,Community,b4985f6d-13ca-4fef-9631-892c1fbfbfe3,16aa24cd-2488-490c,cfa090e7-9d38-40f7,US,4G,SalesforceApp,3.9,iOS,Desktop,1.5,Edge,108.0.3509,macOS,15.3,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,cb12f5f3-e885-4cc7-945d-8f5c4881224c,Web,2354,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,0,14,24,50,73,96,110,130,146,172,183,211,235,1348,1831,1034,200,c1dc922c-c87f-43ec-98f1-199dd62b5bbd,203,849,202,602,127,936,1456,4,back_forward,19,42,2025-04-26T01:10:33.456Z,57951935,155.97.195.87
UiTelemetryNavigationTiming,202504260110334.00,3417fefd-0959-4856-99f5-a143546ca518,bdae96c9-af2a-4,58459566,0b6bb5da-fecf-4283-b336-f632b8dc7a55,1745629818946.00,1431,a7c9d4b2-6d07-4fff-b995-442f13849363,Standard,50198756-328d-4b58-a7f7-7c07806506d7,674442a3-9c85-4332,074a9c81-406c-4a9a,APAC,5G,SalesforceApp,3.6,Web,Desktop,3.4,Safari,86.0.4445,Linux,14.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,88e8ab18-6793-4cc7-80ee-b949f0f004bd,Web,1052,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,8,17,40,60,80,92,103,134,144,168,184,220,224,3146,2140,2208,304,5d7184e7-c559-494b-815c-9565655c7591,208,1250,227,501,272,1034,1566,5,reload,25,51,2025-04-26T01:10:33.456Z,53253095,133.151.186.131
UiTelemetryNavigationTiming,202504260110334.00,fd81c227-df5f-460b-afdb-791452934bf1,793dc170-7b4b-4,52689971,de379c3e-fe33-409f-8f18-8fe3e9bb5ce7,1745629818946.00,9313,d5fb3872-a97a-4506-a845-8c052e5eb450,Guest,538a9153-e563-483f-bdb7-d17f06cd6a19,29102847-3659-4459,0744a092-c909-4a36,LATAM,WiFi,CustomApp,3.3,Android,Galaxy S21,2.7,Firefox,118.0.3791,Windows,15.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,f10a592b-bca8-4f5a-972f-3082b6efa1af,Mobile,187,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,5,14,31,42,69,89,101,130,160,179,184,203,226,3963,4347,2518,404,e350569d-a8e0-476c-a55a-b986a5f400d5,183,1060,466,585,264,928,1556,3,reload,26,52,2025-04-26T01:10:33.456Z,55464266,126.195.184.84
UiTelemetryNavigationTiming,202504260110334.00,d3de1b2b-1818-48b4-b8b6-8b0f892f9732,c9bd324d-db87-4,52657023,067ae583-549a-4fbf-b98e-d81212c56586,1745629818946.00,1882,ca6aa06b-ff99-463c-8158-c469321a09ac,Guest,6fc0fc4c-d83c-4eea-9832-a759c10b18e8,0fd5e6e5-9542-4616,5ce914bf-019f-4373,EU,5G,SalesforceApp,1.5,Web,Desktop,1.6,Edge,83.0.2317,macOS,14.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,e097bae3-6d32-462f-b7a2-6d4a844ff4ae,Mobile,2110,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,5,15,31,49,66,83,115,123,159,179,199,205,231,2857,3745,958,200,2431ffdb-2976-48f5-ba2c-e042f0720c5a,292,2090,452,759,344,815,1422,0,navigate,18,38,2025-04-26T01:10:33.456Z,55314528,170.217.177.207
UiTelemetryNavigationTiming,202504260110334.00,61320755-b7cf-46bb-9118-e4d7e3a0df57,b8379471-28f7-4,55243034,f2294efe-a51a-44a2-924c-981c8ba2a51a,1745629818946.00,7064,a608597d-e084-4b49-acff-c13aa9055516,Community,7f913c2e-d606-4179-b751-3bec6d25b33f,2a65bc5d-f55c-4c5d,f672873f-6e39-4fcc,LATAM,5G,SalesforceApp,5.2,Android,Desktop,1,Edge,93.0.2020,Windows,10.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,f3aa3fbf-85da-4672-a2c9-fdfd06c06182,Web,2625,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,7,15,24,47,80,86,120,137,145,166,183,203,230,1804,2522,1642,200,69a9ce2b-ee4a-4728-83bf-307ad06c17d3,488,1395,422,516,382,922,1491,0,back_forward,22,44,2025-04-26T01:10:33.456Z,55848032,57.121.172.244
UiTelemetryNavigationTiming,202504260110334.00,71e348a7-35d9-4b9e-9bdc-3cd9a3ef86c4,11200f27-22c6-4,55381140,88b258ca-e9b2-41cf-8d95-d2d91ed82f73,1745629818946.00,3148,cea937b6-f4c4-47b9-a536-51635141a8f3,Standard,6fe3c7b7-2033-4e9e-95f5-72391a4d65a4,c1ccfb95-8ed9-482e,21d0c24d-d500-4205,APAC,WiFi,SalesforceApp,5.5,Web,Galaxy S21,3.2,Safari,103.0.3213,macOS,15.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,aa967c44-28c5-4db6-b4e6-ce9e5ede421c,Mobile,540,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,2,13,28,52,72,87,115,124,155,176,190,201,225,2059,3204,4646,200,a87705e7-8a9f-476d-9911-31a904dcb77e,365,1631,479,529,312,913,1481,2,reload,20,41,2025-04-26T01:10:33.456Z,59426567,228.239.118.210
UiTelemetryNavigationTiming,202504260110334.00,e5136599-28f3-4d79-b5ea-004ec09c57c9,71c55964-b40c-4,57594248,4846719a-ae91-4555-a40f-a1d55f63c537,1745629818946.00,2865,e21ea03c-40cc-4365-a8fc-8420e1762cf1,Standard,2e710433-3f10-4a08-9806-c54e812a9c35,34f5b1af-6c3c-4a96,5d1122d5-c10b-4f40,APAC,WiFi,SalesforceApp,3.3,iOS,Desktop,2.3,Edge,117.0.1149,Windows,14.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,27a54ebe-3495-4f88-8d5e-99076e666cd1,Mobile,772,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,1,15,33,56,68,100,117,122,153,171,190,213,223,2794,3359,1442,304,c7c8218d-3f9a-43d7-83cb-7468044c5d96,81,1512,215,635,320,891,1310,5,reload,13,33,2025-04-26T01:10:33.456Z,57315365,39.207.36.231
UiTelemetryNavigationTiming,202504260110334.00,11983359-7abe-4f2e-aaa2-b956680baabf,1db640f5-4b74-4,55126329,904606cf-d583-43f1-917e-2bdde4841e23,1745629818946.00,3597,a4ba4443-0ab6-4440-be3a-34fd8a4adc2a,Standard,585a9929-cb26-41ab-9d64-f874e174007f,24ed97f1-fdc1-4e56,5571b878-0764-4ecf,APAC,4G,SalesforceApp,5.5,Android,Pixel 6,2.7,Safari,89.0.3338,Android,15.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,189f42d4-c504-4477-bdf3-fa7908e9e303,Mobile,1832,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,6,13,33,60,70,85,110,129,145,168,189,210,230,3236,1731,3525,404,caa427bf-bb19-400b-ab24-83d68b601844,450,2703,446,567,208,1193,1326,3,navigate,26,37,2025-04-26T01:10:33.456Z,57992634,198.104.58.31
UiTelemetryNavigationTiming,202504260110334.00,3a2b59ab-00fb-4166-9001-c2d183e1d497,3992fd7a-f190-4,56399907,b7a71b8b-e86b-471f-8b65-93f04c91c446,1745629818946.00,6253,eedb9ff7-0e7e-4046-a8e2-25800a7d7126,Guest,d771498a-627a-4d24-bec7-8633c6e5a4d7,18b2f36b-1f5f-466e,ce57db9c-fe0e-40a5,APAC,5G,CustomApp,2.8,iOS,Galaxy S21,2.2,Safari,106.0.4357,Windows,11.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,9993c88a-d858-4cc6-b6a2-875af1ed570f,Web,2293,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,5,18,21,53,65,97,115,126,158,164,183,211,229,1543,3701,1190,404,d8bd84aa-4a6e-4625-abcb-3fbd5c429580,177,2871,449,537,230,904,1362,3,back_forward,27,50,2025-04-26T01:10:33.456Z,58803552,228.24.28.157
UiTelemetryNavigationTiming,202504260110334.00,45aebbe5-f207-484f-8746-03c687280093,39e6cfee-4f57-4,57466305,c5adc16f-f129-4db6-8e9f-c07e490c5512,1745629818946.00,1534,291ad245-a888-40dc-b2da-4ebacbf85f19,Standard,6b84a0f3-0264-40ca-885b-0ea06f262eb3,f99a0606-4040-446f,c8b32cdd-6d20-4e98,LATAM,WiFi,CustomApp,5.5,Android,Galaxy S21,1.2,Firefox,92.0.3722,Android,15.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,5ff8f6f5-ae50-4683-931b-098d9e3c8479,Web,362,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,7,16,24,47,62,82,107,128,151,168,199,209,238,1560,3857,1962,404,c6bc1fec-2d44-4439-818c-719c565b290f,435,1615,313,528,131,896,1558,2,reload,22,32,2025-04-26T01:10:33.456Z,59377419,15.137.183.170
UiTelemetryNavigationTiming,202504260110334.00,9492eda4-a95d-4f91-b06e-ce3f39fb3d76,a209abef-1775-4,56429906,84b823b5-080e-4ab5-af15-64d42fbb9ad9,1745629818946.00,6793,ad3184cc-6f0c-458d-b763-f79d68f013bc,Community,cb6ac533-917b-4902-a56a-fa890c252c0a,2b4c5c09-aba7-43ea,329b4874-f363-4288,US,4G,SalesforceApp,4.3,Android,Galaxy S21,3.3,Edge,81.0.3336,iOS,14,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,b572e0f3-5f7e-429a-a09a-b3e96ac124b5,Web,1193,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,4,18,24,49,67,82,103,139,147,179,194,213,239,2124,3806,3466,404,d0ebbbc0-21b5-4f72-9d4a-f26e0ea53e60,53,2393,244,644,150,869,1449,2,back_forward,12,54,2025-04-26T01:10:33.456Z,55922877,23.148.6.201
UiTelemetryNavigationTiming,202504260110334.00,35ea6353-387a-4b77-a9a0-ec7451bf030f,53182ffa-66a9-4,54537485,c4400f89-cdc3-4fea-8a26-d6f564388e82,1745629818946.00,5286,0442531d-e640-4774-9618-177b4977e2c4,Community,af804e9b-5a8a-44eb-b28b-d5d327bcb73a,006ed393-bc92-4f7b,363bf570-c2b3-4a0e,APAC,5G,SalesforceApp,1.3,Web,Desktop,2.1,Firefox,103.0.4972,Linux,15.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,8eb37cd0-b3b0-4818-b953-63da0873d8f2,Web,2876,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,1,19,31,42,65,84,109,140,142,177,194,219,221,2550,3950,2709,200,19eaaf30-68c8-444a-9590-5648dc40e581,21,2501,330,799,206,1190,1567,3,navigate,25,53,2025-04-26T01:10:33.456Z,59936338,98.130.193.191
UiTelemetryNavigationTiming,202504260110334.00,e16cf327-7d9e-4097-8fea-54404bb1daae,415c6864-aa6b-4,54456830,4abf1a2b-9952-4185-9210-f49fec77a58a,1745629818946.00,131,5c912c61-2e88-46d0-846d-0d3973ea1c5e,Standard,f809684a-cefd-459c-8cf5-745c3f8af4b8,d34b6a4b-8a0b-4178,233659d7-3f9b-41b1,EU,4G,SalesforceApp,3.9,Web,Desktop,1.9,Chrome,90.0.3724,iOS,13,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,e5974f1b-4746-4403-bf31-5f648ff8ca9d,Mobile,1207,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,2,13,31,59,71,91,116,140,159,163,181,202,239,3902,2302,4570,200,c2069c54-aa08-438e-983b-d4dc3b8f4fb1,206,1605,284,516,187,1056,1506,5,back_forward,22,40,2025-04-26T01:10:33.456Z,57977116,200.217.86.63
UiTelemetryNavigationTiming,202504260110334.00,62fc4d87-cdba-4c27-b56c-543f1eabe4a2,f290ba6d-f767-4,52156982,70017e98-09ea-4b06-b358-9e94e2c1c267,1745629818946.00,1874,ec8d5af1-7544-4085-845e-cde2e6372b55,Community,7dec83e3-2403-4763-b174-8a5a1f0a5f2d,c35a3923-82f7-43c3,b80b2800-684d-4b00,APAC,4G,SalesforceApp,4.8,Web,Galaxy S21,2.7,Safari,93.0.4884,Android,10,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,38a84524-c533-4590-b51d-76255f3c6b85,Mobile,2408,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,5,10,40,44,76,86,116,138,152,177,193,218,222,3979,2621,2630,200,94886f5c-cbea-43d8-aab6-afffab3d31f8,92,1705,341,612,388,969,1534,5,reload,19,44,2025-04-26T01:10:33.456Z,57433882,70.12.107.205
UiTelemetryNavigationTiming,202504260110334.00,b6ba037a-ec1b-4997-a02e-d19b34e3ee60,f0be34b0-f5eb-4,51552384,011158fc-5531-4001-81fc-e75c2f7abcd2,1745629818946.00,3768,432dd83e-d98d-44de-b3e9-154c44db465e,Standard,cfcbfbde-94e3-44e5-a0a3-b4ba146b7487,94ebd36a-9ddc-4a48,46bef9d3-07c6-4c65,EU,5G,CustomApp,2.2,iOS,Galaxy S21,1.5,Firefox,110.0.3105,Windows,14.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,479fd844-ab13-4094-a9da-4062a9cea2eb,Web,1206,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,3,16,38,58,65,85,116,121,141,173,187,218,225,2824,874,1819,404,fa467521-c8f9-455f-b7d0-f64154b11e7d,111,1524,464,688,395,864,1296,0,back_forward,12,48,2025-04-26T01:10:33.456Z,58337621,122.216.49.51
UiTelemetryNavigationTiming,202504260110334.00,6501e726-589d-4075-91ec-4178d99a2619,6ae78370-818c-4,54328016,4e039f52-4157-47b4-b6bb-6d0889d1afee,1745629818946.00,5587,f495413c-2f14-452c-a02c-eb441ea6a23e,Standard,004bb00e-75eb-485e-8330-be6e858670b4,76ace977-a913-4dd4,043d4423-2f0d-48fd,US,4G,CustomApp,3.6,Web,iPhone 13,3.1,Chrome,113.0.2595,Android,12.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,6689f52d-cedf-43b1-9fb9-cfce741b0360,Web,147,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,5,18,33,44,68,91,112,136,148,164,193,209,225,3699,1320,4422,304,36d48bd3-fa6b-44d6-85a6-535a006b11a3,425,730,221,694,247,1039,1371,1,navigate,29,57,2025-04-26T01:10:33.456Z,55601013,14.216.145.146
UiTelemetryNavigationTiming,202504260110334.00,deb82b97-7446-4c25-a1e4-1ae3dc270995,7eb1c22a-e7ca-4,52858072,3eb53fa6-dfa3-4fc5-86ba-8c4139015dc1,1745629818946.00,6165,0884f810-67cc-432e-9119-39b10e2b2490,Community,5f47f703-8a4e-443c-81e1-f297a35fdd54,026d19b4-c19c-4b80,8b777efe-3699-45c5,EU,WiFi,CustomApp,3.1,Android,Desktop,1.7,Chrome,104.0.2390,Windows,14.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,e8bf912b-659c-4265-b58c-6c1ca87846b9,Mobile,1300,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,4,19,23,47,73,95,116,137,143,178,191,220,237,2942,4017,2793,304,9baaabfc-86da-483c-a292-e5d7e52b5347,115,2372,500,515,233,1096,1492,3,navigate,22,35,2025-04-26T01:10:33.456Z,56590984,249.25.210.190
UiTelemetryNavigationTiming,202504260110334.00,5c64ced7-55a8-4710-abf1-b1d1753f5823,1ade3f75-1eb4-4,53316294,7ac1bd07-a08b-44f8-bd2b-67a5cc879676,1745629818946.00,5075,c2eb16bf-a481-4871-9aba-f0a14a371cff,Guest,2f19ebdc-a8f3-4a3a-a11b-b6543a8333dc,2d535647-9487-4b4e,69567b55-caad-4569,EU,4G,CustomApp,1.5,Web,Galaxy S21,3.4,Firefox,110.0.3327,Windows,11.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,75f0c3b8-f749-4e46-9788-586541022952,Mobile,1389,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,1,18,25,52,76,90,102,136,143,180,190,203,240,3662,3564,2793,200,95e8ea6d-53ae-499e-a47d-226db9a8b17e,373,2472,246,600,196,837,1550,3,navigate,22,34,2025-04-26T01:10:33.456Z,59172806,99.209.162.179
UiTelemetryNavigationTiming,202504260110334.00,df992c26-8619-44c8-8e96-9090565f2036,220bfe18-6a68-4,53708905,26701743-1bd0-4cbf-aab6-467c4fe3bbe0,1745629818946.00,7332,1035c939-4433-4c65-939e-98f90607a7d0,Guest,9603c304-d22a-4cdc-92eb-a5a85cd52824,2ce0951a-48f4-4aeb,6b8b5fd3-2a7a-4ccd,APAC,4G,CustomApp,4.9,iOS,Desktop,1.3,Edge,109.0.1531,Linux,15,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,d087c3d7-7d36-4b70-94ee-3e98bf8f1e16,Mobile,2451,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,3,15,40,49,62,100,115,127,159,173,190,217,222,3617,4309,2621,404,091dca26-c621-4b9b-96ec-5cbb474ada0a,193,654,286,714,189,880,1301,2,back_forward,24,52,2025-04-26T01:10:33.456Z,55073149,73.9.78.159
UiTelemetryNavigationTiming,202504260110334.00,3cff0523-9599-4d84-8694-cd5a764be60f,b696952a-f042-4,58225719,a4906034-9e1e-4d76-a5ef-3dd2ba41d426,1745629818946.00,7584,3b0df483-ffba-4f95-9f2c-65409bab4b3a,Community,c7ec2181-04f0-4b6b-b942-63704f411aed,56c8870e-ff5b-4f5b,0395469d-6f56-4b5e,APAC,4G,SalesforceApp,5.6,Web,Pixel 6,1.2,Edge,116.0.4422,macOS,15.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,58687e57-cf90-4427-a8aa-62aeff00b41e,Web,2075,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,10,19,31,54,76,92,111,122,142,163,197,203,238,1084,4212,3648,404,ff5ab27a-3c41-4e95-ae2e-b95e6cfd6077,288,1843,299,672,357,878,1269,0,back_forward,28,47,2025-04-26T01:10:33.456Z,57724037,165.88.38.37
UiTelemetryNavigationTiming,202504260110334.00,5f99f1c1-d785-4acf-a1f5-af4e6bbb5194,5a3a1515-012b-4,57460650,18a3fd0a-de90-44fe-869c-4c3d3530ad87,1745629818946.00,290,23583646-ce67-4c47-98e1-a0ffc62f681b,Standard,63a044d0-3966-4983-830a-0a81ea004ad1,fd78313b-3bdb-4310,5ce96381-d6b5-4dcf,LATAM,4G,SalesforceApp,2.8,Android,iPhone 13,3.1,Chrome,112.0.2132,Android,11.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,5023b7cf-7d20-4524-a721-d3c57f365bba,Web,2931,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,9,15,40,53,63,96,103,136,153,179,199,215,235,2754,3711,4656,200,3c0bf817-4476-4d57-aa8a-c1c399a1d887,91,1240,493,766,246,853,1515,4,reload,22,57,2025-04-26T01:10:33.456Z,54909006,184.241.39.111
UiTelemetryNavigationTiming,202504260110334.00,cf4730fe-b8de-4492-9415-7af92027e566,c34d878c-50f3-4,59683959,febe762f-1eae-4882-b5a5-3a9708b3c6bd,1745629818946.00,7510,68512626-f3d9-490d-a047-4a269f3627d6,Community,1425cad9-ead9-47e0-bb58-7bb0d9064f1f,929d540f-2898-4dbb,8073148b-097f-4527,EU,4G,CustomApp,4,iOS,Pixel 6,2.1,Chrome,106.0.2882,macOS,11.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,d77440b7-f054-41f0-a2b5-70f672b61a14,Web,2700,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,7,19,21,51,77,94,117,121,142,173,183,202,237,4999,821,3002,304,8bcd9ef9-a89e-4ec8-87c6-39f3ea6dd49a,99,2422,390,565,230,1061,1584,1,back_forward,10,45,2025-04-26T01:10:33.456Z,57565432,213.188.136.30
UiTelemetryNavigationTiming,202504260110334.00,1cfb0a35-dc91-48e5-8a8e-a38ce6cad37c,72592743-07d6-4,56521239,43342305-6165-4c0b-91c2-fe6f1266c17e,1745629818946.00,389,ffc13373-2ca7-4965-b3c2-024cdb3aedf2,Community,484d2c88-84db-4da5-92f0-6349c87c6128,298e2624-42c2-4a66,d587a726-7d79-4227,APAC,5G,SalesforceApp,1.6,Web,Pixel 6,3.1,Safari,114.0.4298,Linux,13.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,38e08ffc-3c47-4cc3-ab57-f462aedb422c,Web,1453,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,6,20,38,43,74,82,108,134,148,161,184,207,221,1386,3829,4346,404,af087d20-0f57-4305-8c07-74a39eace031,277,621,329,612,261,1159,1341,5,navigate,28,57,2025-04-26T01:10:33.456Z,55850287,90.139.147.72
